registro_id;paciente_id;ci_paciente;nombre_paciente;apellido_paterno;apellido_materno;sexo;fecha_nacimiento;municipio_residencia;comunidad_indigena;fecha_vacunacion;vacuna_id;vacuna_nombre;numero_dosis;establecimiento_id;nombre_establecimiento;departamento;lote_vacuna;temperatura_conservacion;edad_dias_aplicacion;aplicacion_oportuna;via_administracion
REG-SC-014310;PAC-SC-01494;81764298 SC;Sofía;Justiniano;Rojas;F;22/09/2021;San Ignacio de Velasco;False;13/05/2025;VAC-019;SRP (Triple Viral);1;EST-SC-0085;Posta de Salud Pampa de la Isla;Santa Cruz;LOT-SNF-2025-991;3.3;1329;True;Subcutánea
REG-SC-014311;PAC-SC-04768;42646425 SC;Ramiro;Romero;Bustamante;M;03/11/2019;Roboré;False;26/02/2025;VAC-025;Influenza Estacional;1;EST-SC-0138;Centro Materno Infantil Irpavi;Santa Cruz;LOT-SII-2025-558;4.0;1942;True;Intramuscular
REG-SC-014312;PAC-SC-04167;63284299 SC;Patricia;Quispe;Calle;F;10/05/2023;Puerto Suarez;False;05/07/2024;VAC-009;Antipolio bOPV;3;EST-SC-0121;Posta Sanitaria Tarapacá;Santa Cruz;LOT-BIO-2024-526;3.7;422;True;Oral
REG-SC-014313;PAC-SC-04640;1501195 SC;Joaquín;Antelo;Rojas;M;21/04/2018;Concepción;False;28/05/2024;VAC-025;Influenza Estacional;1;EST-SC-0099;Centro Materno Infantil Valle Hermoso;Santa Cruz;LOT-AZN-2024-732;3.7;2229;True;Intramuscular
REG-SC-014314;PAC-SC-03518;26966501 SC;Álvaro;Vaca;Quispe;M;28/04/2022;Puerto Suarez;False;17/05/2024;VAC-001;BCG;1;EST-SC-0141;Posta de Salud Mallasa;Santa Cruz;LOT-PFZ-2024-143;9.2;750;True;Intradérmica
REG-SC-014315;PAC-SC-04342;77166198 SC;Valeria;Vargas;Montaño;F;24/01/2022;Montero;False;17/09/2024;VAC-025;Influenza Estacional;1;EST-SC-0137;Centro Integral de Salud Chasquipampa;Santa Cruz;LOT-AZN-2024-445;7.5;967;True;Intramuscular
REG-SC-014316;PAC-SC-00655;38221001 SC;Lucía;Laura;Romero;F;02/06/2003;Yapacaní;False;14/11/2024;VAC-025;Influenza Estacional;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-SNF-2024-900;3.8;7836;True;Intramuscular
REG-SC-014317;PAC-SC-00334;29563971 SC;Silvia;Castillo;Mamani;F;03/05/2012;Vallegrande;False;11/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0084;Centro Ambulatorio Plan 3000;Santa Cruz;LOT-BIO-2024-652;4.7;4544;True;Intramuscular
REG-SC-014318;PAC-SC-02020;51263635 SC;Lorena;Salazar;Condori;F;08/11/2020;Montero;True;18/07/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0127;Centro Materno Infantil Libertad;Santa Cruz;LOT-AZN-2024-368;4.6;1348;True;Subcutánea
REG-SC-014319;PAC-SC-02987;4664454 SC;Fernando;Gutiérrez;Gutiérrez;M;14/06/2014;Roboré;False;07/10/2024;VAC-022;VPH;1;EST-SC-0072;Posta de Salud Calacoto;Santa Cruz;LOT-GSK-2024-712;4.3;3768;True;Intramuscular
REG-SC-014320;PAC-SC-04567;4734412 SC;Raúl;Suárez;Gutiérrez;M;26/12/2023;La Guardia;False;26/07/2024;VAC-013;Antineumocócica;2;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-PFZ-2024-702;8.3;213;True;Intramuscular
REG-SC-014321;PAC-SC-04933;55960392 SC;Luis;Mamani;Gutiérrez;M;23/11/2016;Vallegrande;False;10/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0085;Posta de Salud Pampa de la Isla;Santa Cruz;LOT-SII-2024-143;12.2;2878;True;Intramuscular
REG-SC-014322;PAC-SC-00527;95197655 SC;Mauricio;Quiroga;Quispe;M;12/02/2016;Warnes;False;24/03/2025;VAC-025;Influenza Estacional;1;EST-SC-0141;Posta de Salud Mallasa;Santa Cruz;LOT-SNF-2025-829;6.4;3328;True;Intramuscular
REG-SC-014323;PAC-SC-02568;42061697 SC;Isabella;Vaca;Cuéllar;F;11/09/2020;Portachuelo;False;16/05/2025;VAC-021;Antiamarílica (FA);1;EST-SC-0087;Centro Integral de Salud La Ramada;Santa Cruz;LOT-SII-2025-662;4.4;1708;True;Subcutánea
REG-SC-014324;PAC-SC-01710;60138055 SC;Valeria;Fernández;Condori;F;01/07/2020;Roboré;True;06/12/2024;VAC-007;Antipolio IPV;1;EST-SC-0130;Centro Ambulatorio Villa Fátima;Santa Cruz;LOTSNF2024974;7.8;1619;True;Intramuscular
REG-SC-014325;PAC-SC-00335;40722995 SC;Gabriel;Poma;Áñez;M;30/01/2012;Roboré;False;27/09/2024;VAC-025;Influenza Estacional;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-BIO-2024-660;6.5;4624;True;Intramuscular
REG-SC-014326;PAC-SC-03358;22015175 SC;Patricia;Céspedes;Saucedo;F;01/08/1996;La Guardia;False;31/01/2025;VAC-025;Influenza Estacional;1;EST-SC-0088;Posta de Salud Equipetrol;Santa Cruz;LOT-PFZ-2025-261;5.2;10410;True;Intramuscular
REG-SC-014327;PAC-SC-02149;99007274 SC;Juan;Vaca;Paniagua;M;04/04/2017;San Ignacio;False;21/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-PFZ-2025-329;4.6;2939;True;Intramuscular
REG-SC-014328;PAC-SC-00261;52173179 SC;Martina;Martínez;Camacho;F;25/01/2020;Concepción;False;02/10/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0098;Hospital Walter Khon Jaihuayco;Santa Cruz;LOT-AZN-2024-307;4.1;1712;True;Subcutánea
REG-SC-014329;PAC-SC-02175;6868992 SC;Gabriela;Antelo;García;F;28/12/2020;San Ignacio de Velasco;False;01/05/2024;VAC-009;Antipolio bOPV;3;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-GSK-2024-290;11.9;1220;True;Oral
REG-SC-014330;PAC-SC-05341;9577306 SC;Daniela;Vargas;Áñez;F;22/03/2020;Santa Cruz de la Sierra;False;28/09/2024;VAC-001;BCG;1;EST-SC-0140;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-GSK-2024-144;5.8;1651;True;Intradérmica
REG-SC-014331;PAC-SC-00474;83630636 SC;Natalia;Poma;Laura;F;07/12/2012;Portachuelo;False;08/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0123;Micro Hospital Villa Primavera;Santa Cruz;LOT-AZN-2024-616;6.1;4323;True;Intramuscular
REG-SC-014332;PAC-SC-01519;93657293 SC;Silvia;Flores;Peñaranda;F;23/09/2012;La Guardia;False;12/06/2025;VAC-025;Influenza Estacional;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-SII-2025-454;4.9;4645;True;Intramuscular
REG-SC-014333;PAC-SC-00644;75954636 SC;Luis;Mendoza;Vaca;M;15/03/2024;Concepción;True;03/07/2024;VAC-001;BCG;1;EST-SC-0117;Posta de Salud Huayna Potosí;Santa Cruz;LOT-SNF-2024-813;3.4;110;True;Intradérmica
REG-SC-014334;PAC-SC-05019;32769907 SC;Joaquín;Terrazas;Flores;M;20/02/2020;Montero;False;28/12/2024;VAC-021;Antiamarílica (FA);1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-SII-2024-239;3.4;1773;True;Subcutánea
REG-SC-014335;PAC-SC-00074;84845477 SC;Diana;García;López;F;06/12/1998;San Ignacio de Velasco;False;17/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0097;Posta Sanitaria Alalay;Santa Cruz;LOT-BIO-2024-940;5.7;9447;True;Intramuscular
REG-SC-014336;PAC-SC-00397;39362595 SC;Hugo;Camacho;Romero;M;26/08/2015;Yapacaní;False;23/09/2024;VAC-025;Influenza Estacional;1;EST-SC-0104;Centro Materno Infantil Chimba;Santa Cruz;LOT-BIO-2024-983;5.5;3316;True;Intramuscular
REG-SC-014337;PAC-SC-03986;51134563 SC;Isabella;Torrez;Terrazas;F;20/08/2021;San Ignacio de Velasco;False;18/05/2024;VAC-021;Antiamarílica (FA);1;EST-SC-0102;Posta de Salud San Sebastián;Santa Cruz;LOT-AZN-2024-656;4.3;1002;True;Subcutánea
REG-SC-014338;PAC-SC-01512;89733443 SC;Patricia;Apaza;Rojas;F;13/04/2020;Yapacaní;False;28/10/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0120;Centro Integral de Salud Toro Toro;Santa Cruz;LOT-AZN-2024-399;4.6;1659;True;Subcutánea
REG-SC-014339;PAC-SC-03123;69072224 SC;Raúl;Rojas;Salvatierra;M;30/01/2022;Yapacaní;False;22/10/2024;VAC-004;Pentavalente;3;EST-SC-0071;Centro Ambulatorio Obrajes;Santa Cruz;LOTGSK2024498;7.1;996;True;Intramuscular
REG-SC-014340;PAC-SC-03037;91342769 SC;Diana;Apaza;Mendoza;F;05/03/2022;Cotoca;False;26/07/2024;VAC-001;BCG;1;EST-SC-0103;Centro de Salud La Cancha;Santa Cruz;LOT-BIO-2024-817;7.6;874;True;Intradérmica
REG-SC-014341;PAC-SC-01488;81455483 SC;Carla;Rodríguez;Terrazas;F;14/08/2021;Santa Cruz de la Sierra;False;13/03/2025;VAC-008;Antipolio bOPV;2;EST-SC-0120;Centro Integral de Salud Toro Toro;Santa Cruz;LOTGSK2025310;7.5;1307;True;Oral
REG-SC-014342;PAC-SC-05017;13753119 SC;Mateo;Suárez;Rojas;M;08/12/2018;Mineros;False;07/08/2024;VAC-025;Influenza Estacional;1;EST-SC-0074;Centro de Salud Irpavi;Santa Cruz;LOT-SNF-2024-282;5.8;2069;True;Intramuscular
REG-SC-014343;PAC-SC-01226;32531769 SC;José;Vaca;Vargas;M;08/07/2014;Puerto Suarez;False;25/06/2024;VAC-025;Influenza Estacional;1;EST-SC-0106;Policlínico Alto Lima;Santa Cruz;LOT-BIO-2024-738;2.7;3640;True;Intramuscular
REG-SC-014344;PAC-SC-00269;97428273 SC;Lorena;Saucedo;Huanca;F;02/02/2024;Yapacaní;False;05/04/2024;VAC-007;Antipolio IPV;1;EST-SC-0114;Centro Integral de Salud Bartolina Sisa;Santa Cruz;LOT-AZN-2024-390;5.1;63;True;Intramuscular
REG-SC-014345;PAC-SC-01055;80422317 SC;Mónica;Torrez;Morales;F;03/05/2014;Portachuelo;True;03/02/2025;VAC-023;VPH;2;EST-SC-0086;Puesto de Salud Los Lotes;Santa Cruz;LOT-BIO-2025-168;6.4;3929;True;Intramuscular
REG-SC-014346;PAC-SC-02967;72835046 SC;Catalina;Flores;Montaño;F;14/04/2010;San Julián;True;18/07/2024;VAC-025;Influenza Estacional;1;EST-SC-0092;Policlínico Colquiri;Santa Cruz;LOT-AZN-2024-503;5.2;5209;True;Intramuscular
REG-SC-014347;PAC-SC-03075;24460657 SC;Mónica;Montaño;Áñez;F;05/07/2021;Mineros;False;29/08/2024;VAC-021;Antiamarílica (FA);1;EST-SC-0120;Centro Integral de Salud Toro Toro;Santa Cruz;LOT-GSK-2024-698;4.9;1151;True;Subcutánea
REG-SC-014348;PAC-SC-02750;69644485 SC;Valentín;García;Terrazas;M;14/03/1992;Montero;True;25/03/2025;VAC-025;Influenza Estacional;1;EST-SC-0096;Posta Sanitaria Temporal;Santa Cruz;LOT-GSK-2025-532;8.7;12064;True;Intramuscular
REG-SC-014349;PAC-SC-02139;59317875 SC;Daniel;Mamani;Vaca;M;02/03/2020;La Guardia;False;17/01/2024;VAC-003;Pentavalente;2;EST-SC-0116;Posta Sanitaria Chacaltaya;Santa Cruz;LOT-BIO-2024-630;4.8;1416;True;Intramuscular
REG-SC-014350;PAC-SC-01046;46055292 SC;Rodrigo;Mamani;Saucedo;M;22/09/2019;Cotoca;False;15/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0076;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-SNF-2025-705;4.4;2032;True;Intramuscular
REG-SC-014351;PAC-SC-05026;42907644 SC;Emilio;Cuéllar;García;M;17/04/2024;Camiri;True;25/10/2024;VAC-004;Pentavalente;3;EST-SC-0116;Posta Sanitaria Chacaltaya;Santa Cruz;LOT-SII-2024-501;4.3;191;True;Intramuscular
REG-SC-014352;PAC-SC-04478;65437758 SC;Víctor;García;Justiniano;M;02/10/2019;Concepción;True;26/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0120;Centro Integral de Salud Toro Toro;Santa Cruz;LOT-SNF-2025-575;4.2;2033;True;Intramuscular
REG-SC-014353;PAC-SC-02470;21029855 SC;Isabella;Herrera;Apaza;F;15/10/1997;Concepción;False;02/01/2025;VAC-024;dT Adulto;1;EST-SC-0120;Centro Integral de Salud Toro Toro;Santa Cruz;LOT-AZN-2025-254;3.1;9941;True;Intramuscular
REG-SC-014354;PAC-SC-01091;37907353 SC;Santiago;Mamani;Choque;M;28/08/2022;Santa Cruz de la Sierra;False;09/07/2024;VAC-002;Pentavalente;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-SII-2024-271;4.8;681;True;Intramuscular
REG-SC-014355;PAC-SC-00083;88220897 SC;Emilio;Salvatierra;Montaño;M;11/05/2020;Yapacaní;False;14/01/2025;VAC-020;SRP (Triple Viral);2;EST-SC-0128;Micro Hospital Porvenir;Santa Cruz;LOT-BIO-2025-174;3.4;1709;True;Subcutánea
REG-SC-014356;PAC-SC-03005;73347769 SC;Valentina;Quiroga;Montaño;F;28/09/2019;Camiri;False;24/04/2024;VAC-004;Pentavalente;3;EST-SC-0140;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-PFZ-2024-477;5.9;1670;True;Intramuscular
REG-SC-014357;PAC-SC-00213;48602635 SC;Andrea;Bustamante;Paniagua;F;10/02/2021;San Ignacio de Velasco;False;16/01/2024;VAC-002;Pentavalente;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-PFZ-2024-897;7.1;1070;True;Intramuscular
REG-SC-014358;PAC-SC-04853;30925446 SC;Isabella;Ribera;Quispe;F;14/04/2021;Camiri;False;21/09/2024;VAC-025;Influenza Estacional;1;EST-SC-0108;Centro Integral de Salud Nuevos Horizontes;Santa Cruz;LOT-SII-2024-252;3.9;1256;True;Intramuscular
REG-SC-014359;PAC-SC-02445;45924780 SC;Valentina;Cuéllar;Calle;F;01/03/2023;Camiri;True;01/02/2024;VAC-008;Antipolio bOPV;2;EST-SC-0132;Centro de Salud Villa Victoria;Santa Cruz;LOT-BIO-2024-521;6.3;337;True;Oral
REG-SC-014360;PAC-SC-01303;8835958 SC;Mónica;Saucedo;Suárez;F;12/05/2019;Camiri;True;17/08/2024;VAC-025;Influenza Estacional;1;EST-SC-0078;Posta de Salud Kupini;Santa Cruz;LOT-BIO-2024-425;2.9;1924;True;Intramuscular
REG-SC-014361;PAC-SC-00278;65623935 SC;Natalia;Quiroga;Huanca;F;26/11/2020;San Ignacio de Velasco;False;12/06/2025;VAC-007;Antipolio IPV;1;EST-SC-0096;Posta Sanitaria Temporal;Santa Cruz;LOT-GSK-2025-851;4.8;1659;True;Intramuscular
REG-SC-014362;PAC-SC-05029;76146020 SC;Hugo;Torrez;Vargas;M;14/04/2024;San Ignacio de Velasco;False;10/10/2024;VAC-002;Pentavalente;1;EST-SC-0107;Hospital Provincial Villa Ingenio;Santa Cruz;LOT-SII-2024-543;7.1;179;True;Intramuscular
REG-SC-014363;PAC-SC-04420;93461192 SC;Valentina;Choque;Salazar;F;23/09/1988;Cotoca;False;26/11/2024;VAC-024;dT Adulto;1;EST-SC-0127;Centro Materno Infantil Libertad;Santa Cruz;LOT-SII-2024-265;5.3;13213;True;Intramuscular
REG-SC-014364;PAC-SC-00586;63640623 SC;Álvaro;Romero;Peñaranda;M;20/03/2024;Santa Cruz de la Sierra;False;07/08/2024;VAC-012;Antineumocócica;1;EST-SC-0106;Policlínico Alto Lima;Santa Cruz;LOT-SNF-2024-698;5.5;140;True;Intramuscular
REG-SC-014365;PAC-SC-00834;97623054 SC;Alejandra;Vaca;López;F;10/06/2023;Yapacaní;False;18/12/2024;VAC-007;Antipolio IPV;1;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-BIO-2024-419;3.5;557;True;Intramuscular
REG-SC-014366;PAC-SC-05003;87560832 SC;Gonzalo;Castillo;Torrez;M;01/11/2019;La Guardia;False;26/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0115;Posta Sanitaria Illimani;Santa Cruz;LOT-PFZ-2025-411;4.4;2003;True;Intramuscular
REG-SC-014367;PAC-SC-00959;57828775 SC;SofÃ­a;Terrazas;Castillo;F;19/08/2023;Mineros;False;20/06/2024;VAC-004;Pentavalente;3;EST-SC-0087;Centro Integral de Salud La Ramada;Santa Cruz;LOT-SNF-2024-112;5.7;306;True;Intramuscular
REG-SC-014368;PAC-SC-00957;69611582 SC;Lucía;Ribera;Montaño;F;28/06/2009;San Julián;False;05/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-GSK-2024-395;6.2;5395;True;Intramuscular
REG-SC-014369;PAC-SC-00048;79911293 SC;Álvaro;Mendoza;Montaño;M;04/12/2015;La Guardia;False;02/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0138;Centro Materno Infantil Irpavi;Santa Cruz;LOT-AZN-2024-197;4.8;3225;True;Intramuscular
REG-SC-014370;PAC-SC-02243;18939709 SC;Silvia;Paz;Herrera;F;12/09/2013;Roboré;False;03/05/2024;VAC-025;Influenza Estacional;1;EST-SC-0138;Centro Materno Infantil Irpavi;Santa Cruz;LOT-AZN-2024-217;4.7;3886;True;Intramuscular
REG-SC-014371;PAC-SC-02631;69901224 SC;Hugo;Torrez;Suárez;M;01/06/2023;Concepción;False;03/01/2024;VAC-012;Antineumocócica;1;EST-SC-0135;Centro de Salud Obrajes;Santa Cruz;LOT-GSK-2024-509;3.1;216;True;Intramuscular
REG-SC-014372;PAC-SC-00563;74103466 SC;Ricardo;Cruz;Cruz;M;07/12/1991;Santa Cruz de la Sierra;False;19/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0134;Posta de Salud Sopocachi;Santa Cruz;LOT-SII-2024-359;4.7;12005;True;Intramuscular
REG-SC-014373;PAC-SC-04098;25769355 SC;Valeria;Romero;Salvatierra;F;24/07/2023;La Guardia;False;24/06/2025;VAC-007;Antipolio IPV;1;EST-SC-0130;Centro Ambulatorio Villa Fátima;Santa Cruz;LOT-GSK-2025-880;4.4;701;True;Intramuscular
REG-SC-014374;PAC-SC-01465;88999933 SC;Gonzalo;Morales;Salazar;M;17/10/2012;Camiri;False;13/02/2025;VAC-025;Influenza Estacional;1;EST-SC-0142;Centro Ambulatorio Kupini;Santa Cruz;LOT-AZN-2025-842;6.9;4502;True;Intramuscular
REG-SC-014375;PAC-SC-04849;41138651 SC;Carmen;Flores;Ribera;F;19/03/2021;Santa Cruz de la Sierra;False;25/09/2024;VAC-008;Antipolio bOPV;2;EST-SC-0133;Posta Sanitaria Miraflores;Santa Cruz;LOT-SII-2024-409;5.9;1286;True;Oral
REG-SC-014376;PAC-SC-01617;2981908 SC;Isabella;Choque;Paniagua;F;14/09/2021;portachuelo;False;12/05/2025;VAC-004;Pentavalente;3;EST-SC-0121;Posta Sanitaria Tarapacá;Santa Cruz;LOT-GSK-2025-305;2.6;1336;True;Intramuscular
REG-SC-014377;PAC-SC-04012;26285388 SC;Camila;López;Vaca;F;22/10/2022;La Guardia;False;19/05/2025;VAC-025;Influenza Estacional;1;EST-SC-0144;Centro Ambulatorio Senkata;Santa Cruz;LOT-SII-2025-461;4.0;940;True;Intramuscular
REG-SC-014378;PAC-SC-00880;64852247 SC;Jimena;Mendoza;Mamani;F;31/10/2023;Camiri;False;19/02/2024;VAC-001;BCG;1;EST-SC-0127;Centro Materno Infantil Libertad;Santa Cruz;LOT-PFZ-2024-546;1.5;111;True;Intradérmica
REG-SC-014379;PAC-SC-04074;32311985 SC;Santiago;Rojas;Martínez;M;12/04/2021;VALLEGRANDE;True;19/10/2024;VAC-009;Antipolio bOPV;3;EST-SC-0115;Posta Sanitaria Illimani;Santa Cruz ;LOT-GSK-2024-997;5.8;1286;True;Oral
REG-SC-014380;PAC-SC-04798;14059834 SC;Mónica;Céspedes;Flores;F;10/04/2002;Mineros;False;01/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0109;Puesto de Salud Franz Tamayo;Santa Cruz;LOT-PFZ-2024-761;6.8;8210;True;Intramuscular
REG-SC-014381;PAC-SC-05275;57683881 SC;Miguel;Mamani;Gutiérrez;M;23/05/1991;Mineros;True;13/03/2024;VAC-025;Influenza Estacional;1;EST-SC-0143;Hospital del Niño Santiago de Lacaya;Santa Cruz;LOT-SII-2024-656;3.2;11983;True;Intramuscular
REG-SC-014382;PAC-SC-01716;26682067 SC;Paola;Condori;Terrazas;F;29/08/2019;Vallegrande;False;28/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0111;Posta Sanitaria Bolívar;Santa Cruz;LOT-PFZ-2024-532;7.4;1887;True;Intramuscular
REG-SC-014383;PAC-SC-00760;57832859 SC;Andrés;Vargas;Vargas;M;09/06/2021;Puerto Suarez;False;30/05/2025;VAC-007;Antipolio IPV;1;EST-SC-0102;Posta de Salud San Sebastián;Santa Cruz;LOT-GSK-2025-187;4.5;1451;True;Intramuscular
REG-SC-014384;PAC-SC-00504;33469420 SC;Silvia;Rojas;Rodríguez;F;13/11/2022;Montero;False;16/12/2024;VAC-001;BCG;1;EST-SC-0118;Hospital Germán Busch Sajama;Santa Cruz;LOT-GSK-2024-786;6.3;764;True;Intradérmica
REG-SC-014385;PAC-SC-04484;40861339 SC;Renata;Martínez;Peñaranda;F;18/06/2024;Roboré;False;24/04/2025;VAC-013;Antineumocócica;2;EST-SC-0137;Centro Integral de Salud Chasquipampa;Santa Cruz;LOT-SNF-2025-422;5.1;310;True;Intramuscular
REG-SC-014386;PAC-SC-05181;52040842 SC;Silvia;Salvatierra;Cuéllar;F;02/11/2016;Concepción;False;13/09/2024;VAC-025;Influenza Estacional;1;EST-SC-0122;Posta de Salud El Carmen;Santa Cruz;LOT-SII-2024-396;10.6;2872;True;Intramuscular
REG-SC-014387;PAC-SC-01988;76797961 SC;Joaquín;Quispe;Calle;M;30/03/2020;Mineros;False;08/01/2024;VAC-003;Pentavalente;2;EST-SC-0111;Posta Sanitaria Bolívar;Santa Cruz;LOT-SII-2024-212;6.8;1379;True;Intramuscular
REG-SC-014388;PAC-SC-01481;90689775 SC;Daniel;Herrera;Condori;M;08/07/2022;Roboré;False;22/04/2025;VAC-009;Antipolio bOPV;3;EST-SC-0123;Micro Hospital Villa Primavera;Santa Cruz;LOT-BIO-2025-756;3.2;1019;True;Oral
REG-SC-014389;PAC-SC-05182;43083445 SC;Mateo;Calle;Romero;M;06/04/2016;La Guardia;False;29/03/2024;VAC-025;Influenza Estacional;1;EST-SC-0112;Posta de Salud Litoral;Santa Cruz;LOT-SII-2024-175;2.7;2914;True;Intramuscular
REG-SC-014390;PAC-SC-02751;23004716 SC;Alejandra;Romero;Ribera;F;21/01/2023;Yapacaní;False;30/01/2025;VAC-020;SRP (Triple Viral);2;EST-SC-0142;Centro Ambulatorio Kupini;Santa Cruz;LOT-GSK-2025-201;5.5;740;True;Subcutánea
REG-SC-014391;PAC-SC-00917;56984203 SC;Rosa;Montaño;Paz;F;21/08/2018;San Ignacio de Velasco;False;10/05/2024;VAC-025;Influenza Estacional;1;EST-SC-0120;Centro Integral de Salud Toro Toro;Santa Cruz;LOT-AZN-2024-190;7.4;2089;True;Intramuscular
REG-SC-014392;PAC-SC-04564;53372998 SC;Mateo;Cuéllar;Ribera;M;20/07/1987;San Julián;False;30/09/2024;VAC-025;Influenza Estacional;1;EST-SC-0126;Centro Integral de Salud Unión;Santa Cruz;LOT-AZN-2024-923;3.7;13587;True;Intramuscular
REG-SC-014393;PAC-SC-01339;11404819 SC;Carla;Romero;Peñaranda;F;23/03/1996;San Ignacio de Velasco;False;27/11/2024;VAC-025;Influenza Estacional;1;EST-SC-0093;Centro Materno Infantil Tiquipaya Norte;Santa Cruz;LOT-AZN-2024-558;6.0;10476;True;Intramuscular
REG-SC-014394;PAC-SC-03036;76211276 SC;Ana;Justiniano;Suárez;F;05/10/2019;Roboré;True;30/03/2024;VAC-011;Antipolio bOPV;5;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-PFZ-2024-825;9.7;1638;True;Oral
REG-SC-014395;PAC-SC-02925;13981906 SC;Fernanda;Quiroga;Rojas;F;24/05/1987;Montero;True;08/06/2024;VAC-025;Influenza Estacional;1;EST-SC-0140;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-SNF-2024-973;5.2;13530;True;Intramuscular
REG-SC-014396;PAC-SC-05057;42737321 SC;Santiago;Gutiérrez;Cruz;M;28/12/2019;San Julián;False;19/06/2024;VAC-008;Antipolio bOPV;2;EST-SC-0129;Posta de Salud Villa Adela;Santa Cruz;LOT-PFZ-2024-826;5.5;1635;True;Oral
REG-SC-014397;PAC-SC-03279;80467247 SC;Valentina;Pereira;Cruz;F;11/10/2020;San Ignacio de Velasco;False;31/10/2024;VAC-004;Pentavalente;3;EST-SC-0120;Centro Integral de Salud Toro Toro;Santa Cruz;LOT-PFZ-2024-612;3.4;1481;True;Intramuscular
REG-SC-014398;PAC-SC-05165;74389466 SC;Claudia;Romero;Vaca;F;20/08/2024;Camiri;False;08/04/2025;VAC-016;Anti-rotavirus;2;EST-SC-0132;Centro de Salud Villa Victoria;Santa Cruz;LOT-BIO-2025-113;3.0;231;True;Oral
REG-SC-014399;PAC-SC-05220;93860956 SC;Sofía;Paz;García;F;20/10/2003;Portachuelo;False;03/12/2024;VAC-024;dT Adulto;1;EST-SC-0096;Posta Sanitaria Temporal;Santa Cruz;LOT-BIO-2024-940;6.7;7715;True;Intramuscular
REG-SC-014400;PAC-SC-02116;56927651 SC;Rodrigo;Pereira;Pereira;M;02/04/2000;CAMIRI;False;12/05/2025;VAC-025;Influenza Estacional;1;EST-SC-0116;Posta Sanitaria Chacaltaya;SantaCruz;LOT-PFZ-2025-223;4.5;9171;True;Intramuscular
REG-SC-014401;PAC-SC-01897;90038983 SC;Gonzalo;Paniagua;Pereira;M;08/01/2021;Yapacaní;False;26/02/2025;VAC-021;Antiamarílica (FA);1;EST-SC-0136;Centro Ambulatorio Calacoto;Santa Cruz;LOT-GSK-2025-720;14.2;1510;True;Subcutánea
REG-SC-014402;PAC-SC-00203;2940369 SC;Fernando;Salazar;Pereira;M;29/03/2020;Camiri;False;15/05/2025;VAC-025;Influenza Estacional;1;EST-SC-0102;Posta de Salud San Sebastián;Santa Cruz;LOT-SNF-2025-471;2.6;1873;True;Intramuscular
REG-SC-014403;PAC-SC-00166;97287283 SC;Lucía;Calle;García;F;30/03/1989;Portachuelo;True;13/12/2024;VAC-025;Influenza Estacional;1;EST-SC-0116;Posta Sanitaria Chacaltaya;Santa Cruz;LOT-AZN-2024-622;3.3;13042;True;Intramuscular
REG-SC-014404;PAC-SC-03990;1560180 SC;Roberto;Rodríguez;Fernández;M;21/10/2020;Roboré;False;14/04/2025;VAC-002;Pentavalente;1;EST-SC-0095;Posta de Salud Quillacollo Centro;Santa Cruz;LOT-BIO-2025-870;9.5;1636;True;Intramuscular
REG-SC-014405;PAC-SC-04554;75143654 SC;Mónica;Rojas;Peñaranda;F;05/02/2023;Montero;False;09/01/2025;VAC-002;Pentavalente;1;EST-SC-0139;Centro Materno Infantil Achumani;Santa Cruz;LOT-SII-2025-201;3.8;704;True;Intramuscular
